更好满足人民在经济、政治、文化、社会、生态等方面日益增长的需要，	更好地满足人民日益增长的经济、政治、文化、社会和环境需求	1
更好推动人的全面发展、社会全面进步。	促进全面发展和社会进步。	1
必须认识到，我国社会主要矛盾的变化，没有改变我们对我国社会主义所处历史阶段的判断，	我们必须认识到，社会主要矛盾的变化并没有改变我们对社会主义历史阶段的判断。	1
我国仍处于并将长期处于社会主义初级阶段的基本国情没有变，	中国的基本国情仍处于社会主义初级阶段，将保持不变。	1
我国是世界最大发展中国家的国际地位没有变。	我国这个世界上最大的发展中国家的国际地位没有改变。	1
全党要牢牢把握社会主义初级阶段这个基本国情，	所有党员都必须牢牢把握社会主义初级阶段的基本情况	1
牢牢立足社会主义初级阶段这个最大实际，牢牢坚持党的基本路线这个党和国家的生命线、人民的幸福线，	坚持党的基本路线，党和国家的生命线，人民的幸福线	1
领导和团结全国各族人民，以经济建设为中心，	领导和团结全国各族人民，注重经济建设；	1
坚持四项基本原则，坚持改革开放，自力更生，	坚持四项基本原则，改革开放，自力更生	1
艰苦创业，为把我国建设成为富强民主文明和谐美丽的社会主义现代化强国而奋斗。	为了把我国建设成为富强、民主、文明、和谐、美丽的社会主义现代化国家。	1
同志们！中国特色社会主义进入新时代，在中华人民共和国发展史上、中华民族发展史上具有重大意义，	同志们，进入中国特色社会主义新时期，对中华人民共和国的发展史和中华民族的发展史，都具有重要的意义。	1
在世界社会主义发展史上、人类社会发展史上也具有重大意义。	在世界社会主义发展史上，人类社会发展史也具有重要意义。	1
全党要坚定信心、奋发有为，让中国特色社会主义展现出更加强大的生命力！	全党同志要坚定信心，艰苦奋斗，使中国特色社会主义更加强大！	1
新时代中国共产党的历史使命	新时期中国共产党的历史使命	1
一百年前，十月革命一声炮响，给中国送来了马克思列宁主义。	一百年前，十月革命爆发，马克思列宁主义传入中国。	1
中国先进分子从马克思列宁主义的科学真理中看到了解决中国问题的出路。	从马克思列宁主义的科学真理出发，中国先进分子找到了解决中国问题的方法。	1
在近代以后中国社会的剧烈运动中，在中国人民反抗封建统治和外来侵略的激烈斗争中，	在后现代中国社会的暴力运动中，在中国人民反对封建统治和外国侵略的斗争中	1
在马克思列宁主义同中国工人运动的结合过程中，	在马克思列宁主义与中国工人运动相结合的过程中	1
一九二一年中国共产党应运而生。从此，中国人民谋求民族独立、人民解放和国家富强、人民幸福的斗争就有了主心骨，	中国共产党成立于1921年。从那以后，中国人民为民族独立、人民解放、民族繁荣、民族福利	1
中国人民就从精神上由被动转为主动。	中国人已经从消极走向积极。	1
中华民族有五千多年的文明历史，创造了灿烂的中华文明，	中华民族有5000多年的文明史，创造了灿烂的中华文明；	1
为人类作出了卓越贡献，成为世界上伟大的民族。	他为人类做出了巨大的贡献，成为世界上一个伟大的国家。	1
鸦片战争后，中国陷入内忧外患的黑暗境地，	鸦片战争后，中国陷入了黑暗	1
中国人民经历了战乱频仍、山河破碎、民不聊生的深重苦难。	中国人民遭受了多次战争，山河断流，经济萧条的痛苦.	1
为了民族复兴，无数仁人志士不屈不挠、前仆后继，	为了国家的复兴，无数有着不屈不挠理想的人一个接一个地	1
进行了可歌可泣的斗争，进行了各式各样的尝试，	曾经有过哭泣的挣扎，各种各样的尝试，	1
但终究未能改变旧中国的社会性质和中国人民的悲惨命运。	但归根结底，它并不能改变中国古代的社会性质和中国人民的悲惨命运。	1
实现中华民族伟大复兴是近代以来中华民族最伟大的梦想。	实现中华民族的伟大复兴是中华民族自近代以来最伟大的梦想。	1
中国共产党一经成立，就把实现共产主义作为党的最高理想和最终目标，	中国共产党一旦成立，就把实现共产主义作为最高理想和最终目标。	1
义无反顾肩负起实现中华民族伟大复兴的历史使命，	肩负着实现中华民族复兴的历史使命	1
团结带领人民进行了艰苦卓绝的斗争，谱写了气吞山河的壮丽史诗。	团结带领人民艰苦奋斗，谱写了壮丽的山川史诗。	1
我们党深刻认识到，实现中华民族伟大复兴，	我们党深刻认识到，实现中华民族伟大复兴	1
必须推翻压在中国人民头上的帝国主义、封建主义、官僚资本主义三座大山，	我们必须打倒压迫中国人民的帝国主义、封建主义、官僚资本主义。	1
实现民族独立、人民解放、国家统社会稳定。	实现民族独立、人民解放、社会稳定和国家统一。	1
我们党团结带领人民找到了一条以农村包围城市、武装夺取政权的正确革命道路，	我们党团结起来，带领人民找到正确的革命道路，用农村包围城市，用武力夺取政权。	1
进行了二十八年浴血奋战，完成了新民主主义革命，	经过二十八年的血腥斗争，完成了新民主主义革命，	1
一九四九年建立了中华人民共和国，实现了中国从几千年封建专制政治向人民民主的伟大飞跃。	1949年中华人民共和国成立，中国实现了从几千年的封建专制到人民民主的伟大飞跃。	1
我们党深刻认识到，实现中华民族伟大复兴，	我们党深刻认识到，实现中华民族伟大复兴	1
必须建立符合我国实际的先进社会制度。我们党团结带领人民完成社会主义革命，	我们必须建立符合我国实际的先进社会制度。我们党团结起来，领导人民进行社会主义革命，	1
确立社会主义基本制度，推进社会主义建设，	建立社会主义基本制度，加强社会主义建设	1
完成了中华民族有史以来最为广泛而深刻的社会变革，	实现了中华民族历史上最广泛、最深刻的社会转型	1
为当代中国一切发展进步奠定了根本政治前提和制度基础，	为当代中国的全面发展和进步奠定了政治基础和制度基础	1
实现了中华民族由近代不断衰落到根本扭转命运、持续走向繁荣富强的伟大飞跃。	中华民族实现了从近代的不断衰落到命运的根本性转变，并不断走向繁荣的伟大飞跃。	1
我们党深刻认识到，实现中华民族伟大复兴，	我们党深刻认识到，实现中华民族伟大复兴	1
必须合乎时代潮流、顺应人民意愿，勇于改革开放，	我们必须顺应时代潮流，顺应人民意志，敢于改革开放，	1
让党和人民事业始终充满奋勇前进的强大动力。	让党和人民的事业始终充满强大的动力，勇往直前。	1
我们党团结带领人民进行改革开放新的伟大革命，	我们党团结起来领导人民进行新的伟大革命和改革开放，	1
破除阻碍国家和民族发展的一切思想和体制障碍，	消除一切阻碍国家和民族发展的思想和体制障碍	1
开辟了中国特色社会主义道路，使中国大踏步赶上时代。	开辟中国特色社会主义道路，使中国迈上与时俱进的伟大步伐。	1
九十六年来，为了实现中华民族伟大复兴的历史使命，	96年来，为了完成中华民族伟大复兴的历史任务	1
无论是弱小还是强大，无论是顺境还是逆境，	无论是强弱，无论是好是坏，	1
我们党都初心不改、矢志不渝，团结带领人民历经千难万险，	我们党一开始没有改变，决心带领人民克服一切困难和危险。	1
付出巨大牺牲，敢于面对曲折，勇于修正错误，	付出巨大的牺牲，敢于面对曲折，敢于改正错误，	1
攻克了一个又一个看似不可攻克的难关，创造了一个又一个彪炳史册的人间奇迹。	克服看似无法解决的困难，创造出人类历史上一个又一个辉煌的奇迹。	1
同志们！今天，我们比历史上任何时期都更接近、更有信心和能力实现中华民族伟大复兴的目标。	同志们，今天，我们比历史上任何时候都更加接近、更加自信、更加有能力实现中华民族伟大复兴的目标。	1
行百里者半九十。中华民族伟大复兴，绝不是轻轻松松、敲锣打鼓就能实现的。	一百英里是九十分之一英里。中华民族的伟大复兴，不能靠放松锣鼓来实现。	1
全党必须准备付出更为艰巨、更为艰苦的努力。	党的每一个成员都必须准备作出更大的努力。	1
实现伟大梦想，必须进行伟大斗争。社会是在矛盾运动中前进的，	要实现伟大的梦想，就必须有伟大的斗争。社会在矛盾运动中前进，	1
有矛盾就会有斗争。我们党要团结带领人民有效应对重大挑战、抵御重大风险、克服重大阻力、解决重大矛盾，	如果有矛盾，就会有冲突。我们党必须团结领导人民，有效应对重大挑战，抵御重大风险，克服重大障碍，解决重大矛盾.	1
必须进行具有许多新的历史特点的伟大斗争，	必须与许多新的历史特征发生重大冲突，	1
任何贪图享受、消极懈怠、回避矛盾的思想和行为都是错误的。	任何贪婪、消极、回避矛盾的思想或行为都是错误的。	1
全党要更加自觉地坚持党的领导和我国社会主义制度，	所有党员都必须自觉地坚持党的领导和中国的社会主义制度，	1
坚决反对一切削弱、歪曲、否定党的领导和我国社会主义制度的言行；	我们坚决反对一切削弱、歪曲、否定党的领导和社会主义制度的言行。	1
更加自觉地维护人民利益，坚决反对一切损害人民利益、脱离群众的行为；	更加自觉地维护人民群众的利益，坚决反对一切损害人民群众利益，脱离群众的行为。	1
更加自觉地投身改革创新时代潮流，坚决破除一切顽瘴痼疾；	更加自觉地参与改革创新的时代潮流，坚决消除一切顽固性慢性病。	1
更加自觉地维护我国主权、安全、发展利益，	更加自觉地维护中国的主权、安全和发展利益	1
坚决反对一切分裂祖国、破坏民族团结和社会和谐稳定的行为；	我们坚决反对任何分裂祖国、破坏民族团结、社会和谐稳定的行为。	1
更加自觉地防范各种风险，坚决战胜一切在政治、经济、文化、社会等领域和自然界出现的困难和挑战。	我们必须提高对风险的认识，克服政治、经济、文化、社会和自然领域的一切困难和挑战。	1
全党要充分认识这场伟大斗争的长期性、复杂性、艰巨性，	全党必须充分认识到这场伟大斗争的长期性、复杂性和艰巨性。	1
发扬斗争精神，提高斗争本领，不断夺取伟大斗争新胜利。	我们必须发扬艰苦奋斗的精神，不断提高我们的斗争水平，在伟大的斗争中不断取得新的胜利。	1
实现伟大梦想，必须建设伟大工程。这个伟大工程就是我们党正在深入推进的党的建设新的伟大工程。	为了实现一个伟大的梦想，我们必须建设一个伟大的工程。这一伟大工程是我们党深入推进的党的建设的新的伟大工程。	1
历史已经并将继续证明，没有中国共产党的领导，	历史已经并将继续证明，没有中国共产党的领导，	1
民族复兴必然是空想。我们党要始终成为时代先锋、民族脊梁，	民族复兴必须是虚构的。我们党必须始终是时代的先锋，民族的脊梁，	1
始终成为马克思主义执政党，自身必须始终过硬。	马克思主义政党始终是执政党，必须始终是理想党。	1
全党要更加自觉地坚定党性原则，勇于直面问题，	全体党员都要提高觉悟，牢固树立党性原则，勇于面对问题。	1
敢于刮骨疗毒，消除一切损害党的先进性和纯洁性的因素，	敢于刮骨解毒，消除一切危害党的先进性和纯洁性的因素；	1
清除一切侵蚀党的健康肌体的病毒，不断增强党的政治领导力、思想引领力、群众组织力、社会号召力，	消除一切影响党的身体健康的病毒，增强党的政治领导能力、思想领导能力、群众组织能力、社会号召力	1
确保我们党永葆旺盛生命力和强大战斗力。	确保我们党保持强大的生命力和战斗力。	1
实现伟大梦想，必须推进伟大事业。中国特色社会主义是改革开放以来党的全部理论和实践的主题，	为了实现伟大的梦想，我们必须把伟大的事业向前推进。中国特色社会主义是改革开放以来党的理论和实践的主题。	1
是党和人民历尽千辛万苦、付出巨大代价取得的根本成就。	这是党和人民经过艰苦奋斗取得的根本性成就。	1
中国特色社会主义道路是实现社会主义现代化、创造人民美好生活的必由之路，	中国特色社会主义道路是实现社会主义现代化，为人民创造更美好生活的必由之路。	1
中国特色社会主义理论体系是指导党和人民实现中华民族伟大复兴的正确理论，	中国特色社会主义理论体系是指导党和人民实现中华民族伟大复兴的正确理论。	1
中国特色社会主义制度是当代中国发展进步的根本制度保障，	中国特色社会主义制度是当代中国发展进步的根本保证	1
中国特色社会主义文化是激励全党全国各族人民奋勇前进的强大精神力量。	中国特色社会主义文化是激励全党各族人民勇往直前的强大精神力量。	1
全党要更加自觉地增强道路自信、理论自信、制度自信、文化自信，	要在方法、理论、制度、文化等方面增强党员的自信心，就必须提高党员的自信心。	1
既不走封闭僵化的老路，也不走改旗易帜的邪路，	不要走僵硬的老路，不要走改变主意的恶棍的路，	1
保持政治定力，坚持实干兴邦，始终坚持和发展中国特色社会主义。	我们必须保持政治稳定，努力实现国家的振兴，发展中国特色社会主义。	1
伟大斗争，伟大工程，伟大事业，伟大梦想，	伟大的奋斗，伟大的事业，伟大的梦想，	1
紧密联系、相互贯通、相互作用，其中起决定性作用的是党的建设新的伟大工程。	其中，发挥决定性作用的是新党建设的重大工程。	1
推进伟大工程，要结合伟大斗争、伟大事业、伟大梦想的实践来进行，	推进伟大工程，必须把伟大的奋斗、伟大的事业和伟大的梦想结合起来。	1
确保党在世界形势深刻变化的历史进程中始终走在时代前列，	确保党始终站在世界形势深刻变化的历史进程的前列	1
在应对国内外各种风险和考验的历史进程中始终成为全国人民的主心骨，	在应对国内外各种风险和逆境的历史进程中，它始终是中国人民的心声。	1
在坚持和发展中国特色社会主义的历史进程中始终成为坚强领导核心。	坚持和发展中国特色社会主义的历史进程	1
同志们！使命呼唤担当，使命引领未来。我们要不负人民重托、无愧历史选择，	同志们，这次任务要求我们担负起领导未来的重任。我们不应该失去人民的信任，不应该失去历史的选择，	1
在新时代中国特色社会主义的伟大实践中，以党的坚强领导和顽强奋斗，	在新时期中国特色社会主义伟大实践中，党的坚强领导和顽强斗争	1
激励全体中华儿女不断奋进，凝聚起同心共筑中国梦的磅礴力量！	鼓励所有中国儿女不断进取，携手共创中国梦的巨大力量！	1
新时代中国特色社会主义思想和基本方略	新时期中国特色社会主义	1
十八大以来，国内外形势变化和我国各项事业发展都给我们提出了一个重大时代课题，	党的十八大以来，国内外形势的变化，以及我国各种企业的发展，都给我们提出了一项重要的时代任务。	1
这就是必须从理论和实践结合上系统回答新时代坚持和发展什么样的中国特色社会主义、怎样坚持和发展中国特色社会主义，	这是一个理论与实践相结合的系统性问题，是一个什么样的中国特色社会主义，怎样在社会主义现代化建设中保持和发展中国特色社会主义的问题。新时代.	1
包括新时代坚持和发展中国特色社会主义的总目标、总任务、总体布局、战略布局和发展方向、发展方式、发展动力、战略步骤、外部条件、政治保证等基本问题，	包括总目标、总任务、总布局、战略布局、发展方向、发展模式、发展动力、战略步骤、外部条件新时期维护和发展中国特色社会主义	1
并且要根据新的实践对经济、政治、法治、科技、文化、教育、民生、民族、宗教、社会、生态文明、国家安全、国防和军队、一国两制和祖国统统一战线、外交、党的建设等各方面作出理论分析和政策指导，	并根据新的实践，从经济、政治、法治、科技、文化、教育等方面进行理论分析和政策指导。民生，民族，宗教，社会，生态文明，国家安全，国防，军队，一国两制，统一战线，外交，党的建设	1
以利于更好坚持和发展中国特色社会主义。	坚持和发展中国特色社会主义。	1
围绕这个重大时代课题，我们党坚持以马克思列宁主义、毛泽东思想、邓小平理论、三个代表重要思想、科学发展观为指导，	围绕这一时代重大课题，我们党坚持以马克思列宁主义、毛泽东思想、邓小平理论、三个代表重要思想、科学发展观	1
坚持解放思想、实事求是、与时俱进、求真务实，	坚持解放思想，实事求是，与时俱进，实事求是	1
坚持辩证唯物主义和历史唯物主义，紧密结合新的时代条件和实践要求，	坚持辩证唯物主义和历史唯物主义，结合新的实际情况和要求	1
以全新的视野深化对共产党执政规律、社会主义建设规律、人类社会发展规律的认识，	深化对中国共产党执政规律、社会主义建设规律、人类社会发展规律的新认识	1
进行艰辛理论探索，取得重大理论创新成果，	理论探索困难，理论创新成果丰硕，	1
形成了新时代中国特色社会主义思想。	新时期中国特色社会主义意识形态的形成	1
新时代中国特色社会主义思想，明确坚持和发展中国特色社会主义，	在中国特色社会主义新时期，我们一定要坚持和发展中国特色社会主义	1
总任务是实现社会主义现代化和中华民族伟大复兴，	总的任务是实现社会主义现代化和中华民族的伟大复兴。	1
在全面建成小康社会的基础上，分两步走在本世纪中叶建成富强民主文明和谐美丽的社会主义现代化强国；	本世纪中叶，在全面建设小康社会的基础上，分两步建设富强、民主、文明、和谐、美好的社会主义现代化国家。	1
明确新时代我国社会主要矛盾是人民日益增长的美好生活需要和不平衡不充分的发展之间的矛盾，	认识到新时期我国社会的主要矛盾是人民对更好生活的日益增长的需求与不平衡和发展不足之间的矛盾，	1
必须坚持以人民为中心的发展思想，不断促进人的全面发展、全体人民共同富裕；	我们必须坚持以人为本的发展观，促进人的全面发展，促进全体人民共同富裕。	1
明确中国特色社会主义事业总体布局是五位一体、战略布局是四个全面，	显然，中国特色社会主义事业的总体规划是五位一体的，战略规划是四个方面的综合。	1
强调坚定道路自信、理论自信、制度自信、文化自信；	强调坚定自信、理论自信、制度自信、文化自信。	1
明确全面深化改革总目标是完善和发展中国特色社会主义制度、推进国家治理体系和治理能力现代化；	显然，深化综合改革的总体目标是完善和发展中国特色社会主义制度，增强国家管理体制现代化和执政能力。	1
明确全面推进依法治国总目标是建设中国特色社会主义法治体系、建设社会主义法治国家；	加强法治建设的总体目标是建设有中国特色的社会主义法治国家。	1
明确党在新时代的强军目标是建设一支听党指挥、能打胜仗、作风优良的人民军队，	显然，新时期党的力量建设的目标是建设一支听从党的领导，能打赢仗，有良好品德，有战斗力的人民军队。	1
把人民军队建设成为世界一流军队；明确中国特色大国外交要推动构建新型国际关系，	把人民军队建设成世界一流的军队。显然，中国特色大国外交应加强新型国际关系的建设	1
推动构建人类命运共同体；明确中国特色社会主义最本质的特征是中国共产党领导，	加强人类命运共同体的建设。显然，中国特色社会主义的根本特征是中国共产党的领导	1
中国特色社会主义制度的最大优势是中国共产党领导，	中国特色社会主义制度的最大特点是中国共产党的领导	1
党是最高政治领导力量，提出新时代党的建设总要求，	党的最高政治权威，对新时期党的建设提出了总体要求	1
突出政治建设在党的建设中的重要地位。	强调政治建设在党的建设中的重要性。	1
新时代中国特色社会主义思想，是对马克思列宁主义、毛泽东思想、邓小平理论、三个代表重要思想、科学发展观的继承和发展，	新时期中国特色社会主义思想是对马克思列宁主义、毛泽东思想、邓小平理论、三个代表重要思想和科学发展观的继承和发展。	1
是马克思主义中国化最新成果，是党和人民实践经验和集体智慧的结晶，	是马克思主义中国化的最新成果，是党和人民实践经验和集体智慧的结晶	1
是中国特色社会主义理论体系的重要组成部分，	是中国特色社会主义理论体系的重要组成部分	1
是全党全国人民为实现中华民族伟大复兴而奋斗的行动指南，	是全党和全国人民为实现中华民族伟大复兴而奋斗的行动指南，	1
必须长期坚持并不断发展。	必须长期坚持，不断发展。	1
全党要深刻领会新时代中国特色社会主义思想的精神实质和丰富内涵，	全体党员必须深刻理解新时期中国特色社会主义思想的精神实质和丰富内涵	1
在各项工作中全面准确贯彻落实。	全面、准确地执行各项工作。	1
坚持党对一切工作的领导。党政军民学，东西南北中，	保持党对各项工作的领导。党和政府，军民，东，西，北，南	1
党是领导一切的。必须增强政治意识、大局意识、核心意识、看齐意识，	党领导一切。加强政治意识、公共意识、基本意识	1
自觉维护党中央权威和集中统一领导，自觉在思想上政治上行动上同党中央保持高度一致，	自觉维护党中央权威，集中统一领导，自觉与党中央思想政治工作保持高度一致	1
完善坚持党的领导的体制机制，坚持稳中求进工作总基调，	完善党的领导支持体系和机制，坚定不移地保持党的领导工作的全局性和先进性	1
统筹推进五位一体总体布局，协调推进四个全面战略布局，	推进五位一体，四个统筹的战略部署.	1
提高党把方向、谋大局、定政策、促改革的能力和定力，	加强党的方向性、全局性、决策性、改革性和推进性	1
确保党始终总揽全局、协调各方。	确保党始终带头协调各方。	1
坚持以人民为中心。人民是历史的创造者，是决定党和国家前途命运的根本力量。	以人为本。人民是历史的创造者，是决定党和国家前途命运的根本力量。	1
必须坚持人民主体地位，坚持立党为公、执政为民，	坚持人民当家作主，坚持党对人民当家作主，	1
践行全心全意为人民服务的根本宗旨，把党的群众路线贯彻到治国理政全部活动之中，	全心全意为人民服务的根本宗旨，在一切管理国家事务的活动中贯彻党的群众路线	1
把人民对美好生活的向往作为奋斗目标，依靠人民创造历史伟业。	我们把人民对美好生活的渴望作为奋斗的目标，依靠人民创造伟大的历史。	1
坚持全面深化改革。只有社会主义才能救中国，	坚持深化综合改革。只有社会主义才能拯救中国。	1
只有改革开放才能发展中国、发展社会主义、发展马克思主义。	只有改革开放，才能发展中国，才能发展社会主义，才能发展马克思主义。	1
必须坚持和完善中国特色社会主义制度，不断推进国家治理体系和治理能力现代化，	我们必须坚持和完善中国特色社会主义制度，推进国家政权现代化和执政能力建设。	1
坚决破除一切不合时宜的思想观念和体制机制弊端，	坚决消除一切错误做法、错误观念和体制机制	1
突破利益固化的藩篱，吸收人类文明有益成果，	突破利益壁垒，吸收人类文明成果	1
构建系统完备、科学规范、运行有效的制度体系，	构建完整、科学、规范、有效的运行机制	1
充分发挥我国社会主义制度优越性。	充分发挥我国社会主义制度的优越性。	1
坚持新发展理念。发展是解决我国一切问题的基础和关键，	坚持新的发展观。发展是解决我们所有问题的基础和关键，	1
发展必须是科学发展，必须坚定不移贯彻创新、协调、绿色、开放、共享的发展理念。	发展必须是科学发展，必须坚定不移地贯彻创新、协调、绿色、开放、共享的发展观。	1
必须坚持和完善我国社会主义基本经济制度和分配制度，	坚持和完善社会主义基本经济制度和分配制度	1
毫不动摇巩固和发展公有制经济，毫不动摇鼓励、支持、引导非公有制经济发展，	坚定不移地促进和发展公有制经济，坚定不移地鼓励、支持和引导非公有制经济发展	1
使市场在资源配置中起决定性作用，更好发挥政府作用，	发挥市场在资源配置中的关键作用	1
推动新型工业化、信息化、城镇化、农业现代化同步发展，	推进新型工业化、信息化、城镇化、农业现代化同步发展	1
主动参与和推动经济全球化进程，发展更高层次的开放型经济，	积极参与经济全球化进程，发展更高层次的开放型经济	1
不断壮大我国经济实力和综合国力。	不断扩大经济实力和综合国力。	1
坚持人民当家作主。坚持党的领导、人民当家作主、依法治国有机统一是社会主义政治发展的必然要求。	坚持人民当家作主。坚持党的领导，人民当家作主，依法治国是社会主义政治发展的必然要求。	1
必须坚持中国特色社会主义政治发展道路，坚持和完善人民代表大会制度、中国共产党领导的多党合作和政治协商制度、民族区域自治制度、基层群众自治制度，	坚持中国特色社会主义政治发展道路，完善人民代表大会制度、中国共产党领导的多党合作和政治协商制度、执政机制民族区域自治，人民自治，制度	1
巩固和发展最广泛的爱国统一战线，发展社会主义协商民主，	巩固和发展更广泛的民族统一战线，推进社会主义协商民主	1
健全民主制度，丰富民主形式，拓宽民主渠道，	完善民主制度，丰富民主形式，拓宽民主渠道	1
保证人民当家作主落实到国家政治生活和社会生活之中。	确保人民是国家政治和社会生活的主人。	1
坚持全面依法治国。全面依法治国是中国特色社会主义的本质要求和重要保障。	坚持全面法治。依法治国是中国特色社会主义的基本要求和重要保障。	1
必须把党的领导贯彻落实到依法治国全过程和各方面，	必须在依法治国的全过程中贯彻党的领导	1
坚定不移走中国特色社会主义法治道路，完善以宪法为核心的中国特色社会主义法律体系，	坚持中国特色社会主义法治道路，完善以宪法为核心的中国特色社会主义法制	1
建设中国特色社会主义法治体系，建设社会主义法治国家，	建设有中国特色的社会主义法制，建设社会主义法治国家	1
发展中国特色社会主义法治理论，坚持依法治国、依法执政、依法行政共同推进，	发展中国特色社会主义法治理论，坚持依法行政，共同促进	1
坚持法治国家、法治政府、法治社会一体建设，	坚持建设法治国家，法治政府，法治社会	1
坚持依法治国和以德治国相结合，依法治国和依规治党有机统一，	坚持依法治国与以德治国有机结合	1
深化司法体制改革，提高全民族法治素养和道德素质。	深化司法体制改革，提高民族道德素质和法治水平。	1
坚持社会主义核心价值体系。文化自信是一个国家、一个民族发展中更基本、更深沉、更持久的力量。	坚持社会主义核心价值体系。文化自信是一个国家和民族发展最根本、最深刻、最持久的力量。	1
必须坚持马克思主义，牢固树立共产主义远大理想和中国特色社会主义共同理想，	坚持马克思主义，牢固树立中国特色社会主义和共产主义理想	1
培育和践行社会主义核心价值观，不断增强意识形态领域主导权和话语权，	培育和实践社会主义核心价值观，增强思想政治工作的主导力量	1
推动中华优秀传统文化创造性转化、创新性发展，	促进中国优秀传统文化的创造性转化和创造性发展	1
继承革命文化，发展社会主义先进文化，不忘本来、吸收外来、面向未来，	继承革命文化，发展社会主义先进文化，不忘本源，吸收国外，面向未来	1
更好构筑中国精神、中国价值、中国力量，为人民提供精神指引。	更好地塑造中华民族的精神、中华民族的价值观、中华民族的力量，为中国人民提供精神指导。	1
坚持在发展中保障和改善民生。增进民生福祉是发展的根本目的。	维护安全，促进民生发展。促进民生是发展的根本目标。	1
必须多谋民生之利、多解民生之忧，在发展中补齐民生短板、促进社会公平正义，	努力为人民谋福利，解决人民问题，使人民生活得更好，促进社会公平正义；	1
在幼有所育、学有所教、劳有所得、病有所医、老有所养、住有所居、弱有所扶上不断取得新进展，	在养育子女、教育、就业和收入、疾病、医疗、老年人、生活和工作以及帮助弱势群体方面取得了新的进展。	1
深入开展脱贫攻坚，保证全体人民在共建共享发展中有更多获得感，	深化反贫困斗争，确保全体人民有更多的共同发展意识	1
不断促进人的全面发展、全体人民共同富裕。	不断促进人的全面发展和全体人民的共同繁荣。	1
建设平安中国，加强和创新社会治理，维护社会和谐稳定，	中国和平建设，推进社会管理创新，维护社会和谐稳定	1
确保国家长治久安、人民安居乐业。	确保国家长期稳定，人民安居乐业。	1
坚持人与自然和谐共生。建设生态文明是中华民族永续发展的千年大计。	坚持人与自然和谐共处。建设生态文明是中华民族可持续发展的千禧年工程。	1
必须树立和践行绿水青山就是金山银山的理念，	我们必须树立和贯彻“绿山是银山”的思想。	1
坚持节约资源和保护环境的基本国策，像对待生命一样对待生态环境，	坚持节约资源，保护环境，把生态环境当作生命	1
统筹山水林田湖草系统治理，实行最严格的生态环境保护制度，	协调森林草原管理，严格执行生态环境保护制度。	1
形成绿色发展方式和生活方式，坚定走生产发展、生活富裕、生态良好的文明发展道路，	形成绿色发展模式和生活方式，坚定不移地走文明发展道路，发展生产、丰富生活和良好环境。	1
建设美丽中国，为人民创造良好生产生活环境，	建设美丽的中国，为人民创造良好的生活环境	1
为全球生态安全作出贡献。	对全球环境安全的贡献	1
坚持总体国家安全观。统筹发展和安全，增强忧患意识，	坚持国家公共安全观。全面发展，安全，忧患意识	1
做到居安思危，是我们党治国理政的一个重大原则。	安全防范风险是党的执政的重要原则。	1
必须坚持国家利益至上，以人民安全为宗旨，	我们必须坚持国家利益至上，人民安居乐业的原则；	1
以政治安全为根本，统筹外部安全和内部安全、国土安全和国民安全、传统安全和非传统安全、自身安全和共同安全，	铭记政治安全对内外安全、国内安全和国家安全、传统安全和非传统安全、自我安全和共同安全的互补性至关重要，	1
完善国家安全制度体系，加强国家安全能力建设，	完善国家安全体系，加强国家安全能力建设	1
坚决维护国家主权、安全、发展利益。	坚决维护国家主权、安全和发展。	1
坚持党对人民军队的绝对领导。建设一支听党指挥、能打胜仗、作风优良的人民军队，	保持党对人民军队的绝对领导。建设一支有战斗力、有战斗力、有良好品德的党领导的人民军队；	1
是实现两个一百年奋斗目标、实现中华民族伟大复兴的战略支撑。	是实现中华民族百年复兴目标的战略支撑。	1
必须全面贯彻党领导人民军队的一系列根本原则和制度，	全面贯彻党的领导人民军队的一系列基本原则和制度	1
确立新时代党的强军思想在国防和军队建设中的指导地位，	新时期党的军队建设、国防建设和军队建设的指导思想	1
坚持政治建军、改革强军、科技兴军、依法治军，	坚持军队建设方针，改革和加强军队建设，科技兴军，依法治军	1
更加注重聚焦实战，更加注重创新驱动，更加注重体系建设，	注重实战，注重创新，注重制度建设	1
更加注重集约高效，更加注重军民融合，实现党在新时代的强军目标。	注重高强度、高效率，注重军民一体化，实现党在新时期的强军目标。	1
坚持一国两制和推进祖国统一。保持香港、澳门长期繁荣稳定，	坚持一国两制，促进国家统一。保持香港、澳门长期繁荣稳定	1
实现祖国完全统一，是实现中华民族伟大复兴的必然要求。	实现祖国完全统一是中华民族复兴的必然要求。	1
必须把维护中央对香港、澳门特别行政区全面管治权和保障特别行政区高度自治权有机结合起来，	要把维护香港特别行政区和澳门特别行政区的中央综合权力有机结合起来，保证香港特别行政区高度自治	1
确保一国两制方针不会变、不动摇，确保一国两制实践不变形、不走样。	保证“一国两制”政策不变，不动摇，保证“一国两制”的实践不变形不变形。	1
必须坚持一个中国原则，坚持九二共识，推动两岸关系和平发展，	我们必须坚持一个中国原则，坚持1992年的共识，促进两岸关系和平发展。	1
深化两岸经济合作和文化往来，推动两岸同胞共同反对一切分裂国家的活动，	深化两岸经济合作和文化交流，推动海峡两岸同胞反对一切分裂活动	1
共同为实现中华民族伟大复兴而奋斗。	共同努力实现中华民族的伟大复兴。	1
坚持推动构建人类命运共同体。中国人民的梦想同各国人民的梦想息息相通，	坚持推进人类命运共同体的建设。中国人民的梦想与世界各国人民的梦想息息相关。	1
